序号,板块,公司全称,公司简称,公司代码,所属行业,省份,城市,专利记分牌得分 ↑
2382,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2383,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2384,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2385,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2386,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2387,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2388,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2389,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2390,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2391,中小企业板,深圳劲嘉集团股份有限公司,劲嘉股份,002191.SZ,制造业,广东省,深圳市,60.0  
2392,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2393,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2394,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2395,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2396,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2397,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2398,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2399,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2400,主板,新希望六和股份有限公司,新希望,000876.SZ,制造业,四川省,绵阳市,59.9  
2401,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2402,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2403,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2404,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2405,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2406,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2407,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2408,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2409,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2410,中小企业板,深圳和而泰智能控制股份有限公司,和而泰,002402.SZ,制造业,广东省,深圳市,59.9  
2411,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2412,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2413,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2414,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2415,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2416,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2417,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2418,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2419,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2420,中小企业板,中材科技股份有限公司,中材科技,002080.SZ,制造业,江苏省,南京市,59.7  
2421,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2422,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2423,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2424,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2425,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2426,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2427,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2428,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2429,主板,中国南玻集团股份有限公司,南玻A,000012.SZ,制造业,广东省,深圳市,59.2  
2430,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2431,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2432,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2433,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2434,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2435,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2436,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2437,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2438,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2439,主板,江苏康缘药业股份有限公司,康缘药业,600557.SH,制造业,江苏省,连云港市,59.1  
2440,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2441,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2442,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2443,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2444,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2445,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2446,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2447,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2448,创业板,乐普(北京)医疗器械股份有限公司,乐普医疗,300003.SZ,制造业,北京,北京市,58.9  
2449,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2450,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2451,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2452,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2453,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2454,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2455,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2456,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2457,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2458,主板,东旭光电科技股份有限公司,东旭光电,000413.SZ,制造业,河北省,石家庄市,58.9  
2459,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2460,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2461,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2462,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2463,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2464,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2465,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2466,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2467,创业板,北京神州泰岳软件股份有限公司,神州泰岳,300002.SZ,信息传输、软件和信息技术服务业,北京,北京市,58.5  
2468,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2469,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2470,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2471,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2472,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2473,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2474,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2475,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2476,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2477,创业板,长沙开元仪器股份有限公司,开元股份,300338.SZ,制造业,湖南省,长沙市,58.4  
2478,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2479,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2480,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2481,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2482,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2483,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2484,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2485,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2486,创业板,兴源环境科技股份有限公司,兴源环境,300266.SZ,,浙江省,杭州市,58.1  
2487,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2488,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2489,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2490,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2491,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2492,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2493,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2494,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2495,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2496,创业板,高新兴科技集团股份有限公司,高新兴,300098.SZ,信息传输、软件和信息技术服务业,广东省,广州市,58.1  
2497,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2498,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2499,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2500,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2501,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2502,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2503,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2504,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2505,主板,光明乳业股份有限公司,光明乳业,600597.SH,制造业,上海,上海市,58.0  
2506,主板,南京康尼机电股份有限公司,康尼机电,603111.SH,制造业,江苏省,南京市,57.9  
